Date,EUR,JPY,GBP,AUD,CAD,CHF,CNY,SEK,NZD,MXN,INR
19-01-2016,0.9167,117.64,0.7066,1.4477,1.4579,1.0034,6.5785,8.5398,1.56,18.2784,67.734
18-01-2016,0.9181,117.34,0.7021,1.4566,1.4564,1.0053,6.5789,8.5777,1.5501,18.2095,67.661
17-01-2016,0.917433333,117.2466667,0.701866667,1.4563,1.455566667,1.004366667,6.5809,8.580966667,1.548933333,18.227,67.699
16-01-2016,0.916766667,117.1533333,0.701633333,1.456,1.454733333,1.003433333,6.5829,8.584233333,1.547766667,18.2445,67.737
15-01-2016,0.9161,117.06,0.7014,1.4557,1.4539,1.0025,6.5849,8.5875,1.5466,18.262,67.775
14-01-2016,0.9204,118.05,0.6937,1.4316,1.4366,1.0051,6.5901,8.5512,1.5449,17.8823,67.316
13-01-2016,0.9194,117.69,0.6942,1.4375,1.4341,1.0062,6.5754,8.5303,1.5352,17.949,66.917
12-01-2016,0.921,117.64,0.6922,1.4313,1.4263,1.0022,6.5725,8.5282,1.5295,17.895,66.946
11-01-2016,0.9208,117.77,0.6876,1.4295,1.4216,1.002,6.5695,8.539,1.5244,17.885,66.76
10-01-2016,0.9188,117.6633333,0.687966667,1.4324,1.420066667,0.9997,6.5785,8.525066667,1.525466667,17.90166667,66.789
09-01-2016,0.9168,117.5566667,0.688333333,1.4353,1.418533333,0.9974,6.5875,8.511133333,1.526533333,17.91833333,66.818
08-01-2016,0.9148,117.45,0.6887,1.4382,1.417,0.9951,6.5965,8.4972,1.5276,17.935,66.847
07-01-2016,0.9144,117.68,0.6841,1.4262,1.4116,0.9934,6.5929,8.4648,1.509,17.855,66.891
06-01-2016,0.9275,118.47,0.6836,1.414,1.4073,1.0075,6.5566,8.5862,1.5064,17.54,66.698
05-01-2016,0.9304,119.06,0.6815,1.3964,1.3996,1.0086,6.5148,8.5986,1.4913,17.3387,66.481
04-01-2016,0.9232,119.44,0.6794,1.3904,1.3953,1.0022,6.5354,8.4959,1.4811,17.3099,66.579
03-01-2016,0.9224,119.7366667,0.678966667,1.383633333,1.391833333,1.001966667,6.521466667,8.479933333,1.474133333,17.2666,66.46433333
02-01-2016,0.9216,120.0333333,0.678533333,1.376866667,1.388366667,1.001733333,6.507533333,8.463966667,1.467166667,17.2233,66.34966667
01-01-2016,0.9208,120.33,0.6781,1.3701,1.3849,1.0015,6.4936,8.448,1.4602,17.18,66.235
31-12-2015,0.9207,120.32,0.6784,1.3737,1.3841,1.0021,6.4936,8.448,1.4643,17.18,66.208
30-12-2015,0.9147,120.52,0.6749,1.3724,1.3879,0.9888,6.4912,8.4114,1.4617,17.3825,66.475
29-12-2015,0.916,120.47,0.6752,1.3706,1.3842,0.9931,6.4848,8.3794,1.4557,17.25,66.235
28-12-2015,0.9118,120.41,0.6722,1.3795,1.3906,0.9882,6.4886,8.3725,1.4604,17.2498,66.137
27-12-2015,0.911533333,120.4133333,0.671333333,1.379833333,1.3878,0.988,6.484533333,8.3789,1.4612,17.2432,66.09966667
26-12-2015,0.911266667,120.4166667,0.670466667,1.380166667,1.385,0.9878,6.480466667,8.3853,1.462,17.2366,66.06233333
25-12-2015,0.911,120.42,0.6696,1.3805,1.3822,0.9876,6.4764,8.3917,1.4628,17.23,66.025
24-12-2015,0.9116,120.44,0.6704,1.3737,1.3818,0.9866,6.4773,8.4003,1.462,17.225,65.947
23-12-2015,0.9166,120.93,0.6724,1.3826,1.3847,0.9908,6.4778,8.4408,1.4718,17.225,66.037
22-12-2015,0.9128,121.08,0.6745,1.3818,1.392,0.9867,6.4788,8.4254,1.4693,17.1898,66.244
21-12-2015,0.9162,121.19,0.6718,1.3908,1.3958,0.9923,6.4808,8.5004,1.4785,17.1602,66.251
20-12-2015,0.917533333,121.2,0.671666667,1.391966667,1.3957,0.992533333,6.481033333,8.517066667,1.481166667,17.15513333,66.25233333
19-12-2015,0.918866667,121.21,0.671533333,1.393133333,1.3956,0.992766667,6.481266667,8.533733333,1.483833333,17.15006667,66.25366667
18-12-2015,0.9202,121.22,0.6714,1.3943,1.3955,0.993,6.4815,8.5504,1.4865,17.145,66.255
17-12-2015,0.9237,122.56,0.6711,1.4029,1.3937,0.9952,6.4837,8.5647,1.4923,17.05,66.421
16-12-2015,0.9164,122.22,0.6665,1.3826,1.378,0.99,6.4733,8.5013,1.471,16.985,66.476
15-12-2015,0.9152,121.68,0.6649,1.3903,1.373,0.9913,6.461,8.5086,1.4772,17.11,66.863
14-12-2015,0.9098,121.03,0.6604,1.38,1.3734,0.9853,6.4589,8.482,1.4795,17.3095,67.093
13-12-2015,0.909866667,120.9733333,0.6593,1.3837,1.374133333,0.984666667,6.4577,8.487266667,1.482133333,17.337,67.11133333
12-12-2015,0.909933333,120.9166667,0.6582,1.3874,1.374866667,0.984033333,6.4565,8.492533333,1.484766667,17.3645,67.12966667
11-12-2015,0.91,120.86,0.6571,1.3911,1.3756,0.9834,6.4553,8.4978,1.4874,17.392,67.148
10-12-2015,0.9141,121.6,0.6596,1.3733,1.3624,0.9876,6.4378,8.5201,1.4806,17.1968,66.756
09-12-2015,0.907,121.44,0.6587,1.3832,1.3577,0.9832,6.428,8.4109,1.4881,17.0635,66.855
08-12-2015,0.918,122.92,0.6663,1.3858,1.3584,0.992,6.4172,8.5116,1.5046,17.027,66.857
07-12-2015,0.9228,123.38,0.6643,1.3759,1.3495,1.0002,6.4082,8.5452,1.5051,16.8889,66.773
06-12-2015,0.9214,123.31,0.663433333,1.3713,1.3451,0.9991,6.4058,8.525266667,1.497366667,16.81123333,66.72966667
05-12-2015,0.92,123.24,0.662566667,1.3667,1.3407,0.998,6.4034,8.505333333,1.489633333,16.73356667,66.68633333
04-12-2015,0.9186,123.17,0.6617,1.3621,1.3363,0.9969,6.401,8.4854,1.4819,16.6559,66.643
03-12-2015,0.9143,122.61,0.6603,1.3623,1.3357,0.9934,6.3975,8.4832,1.4952,16.7134,66.79
02-12-2015,0.9421,123.25,0.6688,1.3681,1.3344,1.0184,6.3987,8.6772,1.5062,16.5687,66.591
01-12-2015,0.9406,122.87,0.6631,1.3653,1.3357,1.0259,6.3987,8.6814,1.4978,16.5206,66.434
30-11-2015,0.9466,123.1,0.6642,1.3834,1.3363,1.0287,6.3982,8.7282,1.5189,16.5745,66.462
29-11-2015,0.945766667,123.0133333,0.664466667,1.3856,1.336566667,1.0294,6.3971,8.7298,1.522766667,16.5912,66.61033333
28-11-2015,0.944933333,122.9266667,0.664733333,1.3878,1.336833333,1.0301,6.396,8.7314,1.526633333,16.6079,66.75866667
27-11-2015,0.9441,122.84,0.665,1.39,1.3371,1.0308,6.3949,8.733,1.5305,16.6246,66.907
26-11-2015,0.9425,122.62,0.6621,1.384,1.3293,1.0237,6.3895,8.7364,1.5219,16.5641,66.565
25-11-2015,0.941,122.72,0.6611,1.379,1.3286,1.0219,6.3892,8.7279,1.5201,16.5024,66.368
24-11-2015,0.9397,122.53,0.6628,1.378,1.3303,1.0168,6.3898,8.6944,1.5254,16.5353,66.262
23-11-2015,0.9402,122.84,0.6612,1.39,1.3365,1.0185,6.3893,8.7179,1.5336,16.5476,66.395
22-11-2015,0.939933333,122.8633333,0.660233333,1.387033333,1.335766667,1.018566667,6.387866667,8.718733333,1.53,16.5429,66.28266667
21-11-2015,0.939666667,122.8866667,0.659266667,1.384066667,1.335033333,1.018633333,6.386433333,8.719566667,1.5264,16.5382,66.17033333
20-11-2015,0.9394,122.91,0.6583,1.3811,1.3343,1.0187,6.385,8.7204,1.5228,16.5335,66.058
19-11-2015,0.9316,122.86,0.6541,1.39,1.3282,1.0128,6.383,8.6701,1.5231,16.621,66.09
18-11-2015,0.9382,123.64,0.6563,1.4064,1.3299,1.0199,6.3849,8.7268,1.5461,16.7386,66.033
17-11-2015,0.9395,123.45,0.6573,1.4062,1.3319,1.0142,6.3786,8.7558,1.5451,16.7228,65.981
16-11-2015,0.9358,123.17,0.658,1.4091,1.3331,1.0092,6.3712,8.7284,1.54,16.7701,65.886
15-11-2015,0.9331,122.9933333,0.657466667,1.4068,1.332833333,1.008366667,6.372033333,8.717433333,1.535733333,16.74103333,65.94366667
14-11-2015,0.9304,122.8166667,0.656933333,1.4045,1.332566667,1.007533333,6.372866667,8.706466667,1.531466667,16.71196667,66.00133333
13-11-2015,0.9277,122.64,0.6564,1.4022,1.3323,1.0067,6.3737,8.6955,1.5272,16.6829,66.059
12-11-2015,0.9244,122.61,0.6565,1.4032,1.3291,1.0002,6.3693,8.6327,1.5285,16.7353,66.055
11-11-2015,0.9307,122.84,0.6573,1.4163,1.3261,1.0049,6.3674,8.6824,1.5247,16.7309,66.07
10-11-2015,0.9325,123.14,0.6615,1.4223,1.3276,1.0061,6.3618,8.6886,1.532,16.7553,66.2
09-11-2015,0.9303,123.19,0.6616,1.419,1.3285,1.003,6.3621,8.6874,1.5308,16.7735,66.475
08-11-2015,0.930533333,123.18,0.662566667,1.4189,1.3292,1.0043,6.359066667,8.699133333,1.531433333,16.78243333,66.36333333
07-11-2015,0.930766667,123.17,0.663533333,1.4188,1.3299,1.0056,6.356033333,8.710866667,1.532066667,16.79136667,66.25166667
06-11-2015,0.931,123.16,0.6645,1.4187,1.3306,1.0069,6.353,8.7226,1.5327,16.8003,66.14
05-11-2015,0.9187,121.75,0.6576,1.3999,1.3167,0.9952,6.3461,8.6283,1.5123,16.6041,65.86
04-11-2015,0.9203,121.56,0.6499,1.3989,1.3147,0.9929,6.3359,8.6293,1.5167,16.5395,65.609
03-11-2015,0.9118,121.06,0.6484,1.3915,1.306,0.9911,6.3361,8.5349,1.5006,16.3982,65.569
02-11-2015,0.9077,120.75,0.6487,1.3994,1.3095,0.9869,6.3374,8.5321,1.4827,16.4422,65.561
01-11-2015,0.908,120.7066667,0.648533333,1.3998,1.308933333,0.987266667,6.330966667,8.533833333,1.4803,16.46146667,65.515
31-10-2015,0.9083,120.6633333,0.648366667,1.4002,1.308366667,0.987633333,6.324533333,8.535566667,1.4779,16.48073333,65.469
30-10-2015,0.9086,120.62,0.6482,1.4006,1.3078,0.988,6.3181,8.5373,1.4755,16.5,65.423
29-10-2015,0.9111,121.13,0.6532,1.4142,1.3172,0.9894,6.3567,8.5343,1.494,16.6323,65.449
28-10-2015,0.9157,121.09,0.6552,1.4054,1.3192,0.9937,6.3592,8.5456,1.4923,16.6385,64.954
27-10-2015,0.9051,120.46,0.6538,1.3904,1.3266,0.9859,6.3532,8.4999,1.4783,16.543,65.112
26-10-2015,0.9044,121.09,0.6514,1.3795,1.3153,0.9836,6.3532,8.5065,1.4731,16.5329,64.921
25-10-2015,0.9055,121.2166667,0.651933333,1.381666667,1.3157,0.981966667,6.351833333,8.504633333,1.475666667,16.55316667,64.91133333
24-10-2015,0.9066,121.3433333,0.652466667,1.383833333,1.3161,0.980333333,6.350466667,8.502766667,1.478233333,16.57343333,64.90166667
23-10-2015,0.9077,121.47,0.653,1.386,1.3165,0.9787,6.3491,8.5009,1.4808,16.5937,64.892
22-10-2015,0.9003,120.69,0.6496,1.3874,1.3089,0.9732,6.358,8.4505,1.4721,16.4783,64.86
21-10-2015,0.8819,119.95,0.6485,1.3868,1.3139,0.9597,6.3493,8.3294,1.4911,16.6561,65.146
20-10-2015,0.8812,119.84,0.6477,1.3773,1.2978,0.9561,6.3484,8.3037,1.4809,16.5641,65.024
19-10-2015,0.8831,119.5,0.6468,1.3791,1.3019,0.9567,6.3601,8.3193,1.4722,16.4892,64.919
18-10-2015,0.8825,119.48,0.647166667,1.378433333,1.298266667,0.955633333,6.357566667,8.294933333,1.4708,16.4684,64.847
17-10-2015,0.8819,119.46,0.647533333,1.377766667,1.294633333,0.954566667,6.355033333,8.270566667,1.4694,16.4476,64.775
16-10-2015,0.8813,119.44,0.6479,1.3771,1.291,0.9535,6.3525,8.2462,1.468,16.4268,64.703
15-10-2015,0.8785,118.89,0.647,1.3645,1.2865,0.9509,6.3462,8.2356,1.4596,16.39,64.779
14-10-2015,0.8716,118.83,0.6461,1.3699,1.2936,0.9491,6.3477,8.111,1.473,16.4734,64.736
13-10-2015,0.8786,119.75,0.656,1.3805,1.3039,0.9579,6.3423,8.1402,1.5056,16.6563,65.098
12-10-2015,0.8807,120.03,0.6516,1.3583,1.2997,0.9621,6.323,8.1815,1.4886,16.46,64.795
11-10-2015,0.8806,120.1133333,0.6522,1.359966667,1.297933333,0.961866667,6.330433333,8.1863,1.4905,16.45066667,64.79
10-10-2015,0.8805,120.1966667,0.6528,1.361633333,1.296166667,0.961633333,6.337866667,8.1911,1.4924,16.44133333,64.785
09-10-2015,0.8804,120.28,0.6534,1.3633,1.2944,0.9614,6.3453,8.1959,1.4943,16.432,64.78
08-10-2015,0.8866,119.94,0.6515,1.3774,1.3018,0.9662,6.3535,8.246,1.4998,16.4604,64.819
07-10-2015,0.8901,120.02,0.6528,1.3874,1.3058,0.9731,6.356,8.247,1.5129,16.6517,64.907
06-10-2015,0.8872,120.25,0.6567,1.3955,1.3035,0.9669,6.356,8.2366,1.5284,16.6517,65.129
05-10-2015,0.8941,120.46,0.6603,1.4117,1.3087,0.9752,6.356,8.338,1.5409,16.7959,65.134
04-10-2015,0.893433333,120.2766667,0.659733333,1.414066667,1.310766667,0.973833333,6.356,8.345133333,1.544433333,16.78383333,65.21066667
03-10-2015,0.892766667,120.0933333,0.659166667,1.416433333,1.312833333,0.972466667,6.356,8.352266667,1.547966667,16.77176667,65.28733333
02-10-2015,0.8921,119.91,0.6586,1.4188,1.3149,0.9711,6.356,8.3594,1.5515,16.7597,65.364
01-10-2015,0.8931,119.94,0.6609,1.4227,1.3268,0.9771,6.356,8.3759,1.5629,16.9208,65.631
30-09-2015,0.8947,119.86,0.661,1.4246,1.3315,0.9732,6.3571,8.3689,1.5637,16.9193,65.517
29-09-2015,0.889,119.73,0.66,1.4314,1.3422,0.9715,6.3636,8.3865,1.5757,17.0253,65.837
28-09-2015,0.8892,119.92,0.6591,1.4307,1.3399,0.9738,6.3688,8.4617,1.58,17.0738,66.267
27-09-2015,0.890566667,120.14,0.658933333,1.4284,1.337833333,0.975366667,6.370566667,8.444133333,1.5753,17.04003333,66.23466667
26-09-2015,0.891933333,120.36,0.658766667,1.4261,1.335766667,0.976933333,6.372333333,8.426566667,1.5706,17.00626667,66.20233333
25-09-2015,0.8933,120.58,0.6586,1.4238,1.3337,0.9785,6.3741,8.409,1.5659,16.9725,66.17
24-09-2015,0.8905,120.08,0.6562,1.4235,1.3301,0.9751,6.3833,8.3847,1.5732,16.8701,66.11
23-09-2015,0.894,120.3,0.6559,1.4279,1.332,0.9797,6.3837,8.4346,1.5938,17.1155,66.184
22-09-2015,0.8992,120.15,0.6508,1.4103,1.327,0.9751,6.376,8.4009,1.5886,16.8891,65.91
21-09-2015,0.8937,120.55,0.6449,1.4023,1.3256,0.9718,6.3691,8.3679,1.5825,16.6632,65.691
20-09-2015,0.890633333,120.3666667,0.644566667,1.398533333,1.3246,0.970666667,6.3675,8.327233333,1.576133333,16.65996667,65.75
19-09-2015,0.887566667,120.1833333,0.644233333,1.394766667,1.3236,0.969533333,6.3659,8.286566667,1.569766667,16.65673333,65.809
18-09-2015,0.8845,120,0.6439,1.391,1.3226,0.9684,6.3643,8.2459,1.5634,16.6535,65.868
17-09-2015,0.8744,120,0.6414,1.394,1.3183,0.9599,6.366,8.1685,1.5749,16.6,66.071
16-09-2015,0.8858,120.56,0.6454,1.3894,1.3171,0.9712,6.3709,8.254,1.5698,16.5517,66.219
15-09-2015,0.8875,120.44,0.6518,1.4002,1.3247,0.9735,6.37,8.3118,1.5735,16.6901,66.447
14-09-2015,0.8833,120.23,0.6482,1.4011,1.3263,0.9685,6.3679,8.2557,1.5796,16.754,66.261
13-09-2015,0.882833333,120.3466667,0.648166667,1.4041,1.326266667,0.968633333,6.370266667,8.249333333,1.580766667,16.78186667,66.25433333
12-09-2015,0.882366667,120.4633333,0.648133333,1.4071,1.326233333,0.968766667,6.372633333,8.242966667,1.581933333,16.80973333,66.24766667
11-09-2015,0.8819,120.58,0.6481,1.4101,1.3262,0.9689,6.375,8.2366,1.5831,16.8376,66.241
10-09-2015,0.8865,120.61,0.6474,1.4139,1.3254,0.9733,6.3772,8.3642,1.5896,16.7763,66.299
09-09-2015,0.8924,120.51,0.6509,1.4248,1.3257,0.9748,6.3778,8.3981,1.5633,16.8235,66.619
08-09-2015,0.8929,119.81,0.6495,1.4251,1.3207,0.9785,6.3672,8.4047,1.5758,16.8253,66.294
07-09-2015,0.8954,119.28,0.6549,1.444,1.3307,0.9752,6.3659,8.446,1.5975,16.9917,66.886
06-09-2015,0.895966667,119.1866667,0.6563,1.445233333,1.329933333,0.9741,6.362566667,8.442,1.5955,16.97733333,66.819
05-09-2015,0.896533333,119.0933333,0.6577,1.446466667,1.329166667,0.973,6.359233333,8.438,1.5935,16.96296667,66.752
04-09-2015,0.8971,119,0.6591,1.4477,1.3284,0.9719,6.3559,8.434,1.5915,16.9486,66.685
03-09-2015,0.899,120.08,0.6554,1.425,1.3176,0.9733,6.3559,8.4093,1.5625,16.802,66.1
02-09-2015,0.8907,120.33,0.6535,1.4208,1.3266,0.9686,6.3559,8.4338,1.575,16.8262,66.202
01-09-2015,0.8838,119.38,0.6534,1.4247,1.326,0.9583,6.3645,8.4201,1.5788,16.9692,66.383
31-08-2015,0.8917,121.22,0.6518,1.4058,1.3137,0.967,6.3764,8.4733,1.5773,16.7522,66.412
30-08-2015,0.892633333,121.3866667,0.6511,1.4019,1.315833333,0.9655,6.380433333,8.467866667,1.567266667,16.7521,66.32466667
29-08-2015,0.893566667,121.5533333,0.6504,1.398,1.317966667,0.964,6.384466667,8.462433333,1.557233333,16.752,66.23733333
28-08-2015,0.8945,121.72,0.6497,1.3941,1.3201,0.9625,6.3885,8.457,1.5472,16.7519,66.15
27-08-2015,0.8892,121.03,0.6493,1.3954,1.3199,0.9661,6.4053,8.4658,1.5459,16.8776,65.968
26-08-2015,0.8838,119.92,0.6469,1.4041,1.3291,0.9543,6.411,8.4938,1.5533,17.0058,66.004
25-08-2015,0.8682,118.88,0.6374,1.4028,1.3333,0.9393,6.4129,8.369,1.5449,17.208,66.28
24-08-2015,0.8605,118.42,0.634,1.3969,1.3289,0.9306,6.4044,8.2497,1.5432,17.2032,66.814
23-08-2015,0.866333333,119.6233333,0.635033333,1.386566667,1.325466667,0.935966667,6.3992,8.284366667,1.527366667,17.13136667,66.554
22-08-2015,0.872166667,120.8266667,0.636066667,1.376233333,1.322033333,0.941333333,6.394,8.319033333,1.511533333,17.05953333,66.294
21-08-2015,0.878,122.03,0.6371,1.3659,1.3186,0.9467,6.3888,8.3537,1.4957,16.9877,66.034
20-08-2015,0.8895,123.41,0.6374,1.3628,1.309,0.9586,6.389,8.5175,1.508,16.8023,65.433
19-08-2015,0.8993,123.81,0.6378,1.3609,1.3129,0.9652,6.3958,8.5196,1.5147,16.6188,65.109
18-08-2015,0.9073,124.41,0.6385,1.3624,1.3059,0.9772,6.3938,8.5544,1.5149,16.4002,65.454
17-08-2015,0.9026,124.39,0.6416,1.3566,1.3079,0.9792,6.3947,8.5346,1.5214,16.4271,65.436
16-08-2015,0.901833333,124.3633333,0.6408,1.356633333,1.308166667,0.9781,6.393733333,8.5254,1.523966667,16.40993333,65.33366667
15-08-2015,0.901066667,124.3366667,0.64,1.356666667,1.308433333,0.977,6.392766667,8.5162,1.526533333,16.39276667,65.23133333
14-08-2015,0.9003,124.31,0.6392,1.3567,1.3087,0.9759,6.3918,8.507,1.5291,16.3756,65.129
13-08-2015,0.897,124.42,0.6406,1.3587,1.3058,0.9764,6.3988,8.4771,1.5216,16.4026,65.203
12-08-2015,0.8963,124.21,0.6404,1.3552,1.2976,0.9755,6.387,8.5945,1.5106,16.2823,64.855
11-08-2015,0.9058,125.13,0.6421,1.3691,1.3113,0.9878,6.3248,8.6577,1.53,16.3145,64.332
10-08-2015,0.9074,124.63,0.6413,1.3489,1.3001,0.9837,6.2096,8.6876,1.5105,16.1624,63.773
09-08-2015,0.908833333,124.4933333,0.642633333,1.348566667,1.304366667,0.983733333,6.209633333,8.713933333,1.5103,16.15953333,63.76166667
08-08-2015,0.910266667,124.3566667,0.643966667,1.348233333,1.308633333,0.983766667,6.209666667,8.740266667,1.5101,16.15666667,63.75033333
07-08-2015,0.9117,124.22,0.6453,1.3479,1.3129,0.9838,6.2097,8.7666,1.5099,16.1538,63.739
06-08-2015,0.9153,124.74,0.6446,1.3613,1.3108,0.9808,6.2097,8.7446,1.526,16.324,63.722
05-08-2015,0.9169,124.9,0.6409,1.3595,1.318,0.9791,6.2096,8.6982,1.5358,16.3758,63.692
04-08-2015,0.9189,124.39,0.6425,1.3551,1.3191,0.9784,6.2096,8.7116,1.5294,16.2958,63.798
03-08-2015,0.9132,124.03,0.6416,1.3724,1.3153,0.9693,6.2097,8.6564,1.5238,16.1797,64.177
02-08-2015,0.912166667,124,0.6411,1.371233333,1.313166667,0.9682,6.2097,8.646133333,1.5215,16.15666667,64.114
01-08-2015,0.911133333,123.97,0.6406,1.370066667,1.311033333,0.9671,6.2097,8.635866667,1.5192,16.13363333,64.051
31-07-2015,0.9101,123.94,0.6401,1.3689,1.3089,0.966,6.2097,8.6256,1.5169,16.1106,63.988
30-07-2015,0.9146,124.14,0.641,1.3712,1.3001,0.9697,6.2096,8.6235,1.5146,16.2681,64.138
29-07-2015,0.9103,123.94,0.6408,1.3707,1.2946,0.968,6.209,8.6385,1.5002,16.289,63.821
28-07-2015,0.9042,123.56,0.6405,1.3628,1.2921,0.9625,6.2094,8.5648,1.4943,16.2735,63.799
27-07-2015,0.9014,123.25,0.6427,1.3754,1.3039,0.9629,6.2095,8.5103,1.5141,16.2917,64.202
26-07-2015,0.9044,123.44,0.643333333,1.374633333,1.304233333,0.962966667,6.209533333,8.5361,1.516133333,16.2843,64.17
25-07-2015,0.9074,123.63,0.643966667,1.373866667,1.304566667,0.963033333,6.209566667,8.5619,1.518166667,16.2769,64.138
24-07-2015,0.9104,123.82,0.6446,1.3731,1.3049,0.9631,6.2096,8.5877,1.5202,16.2695,64.106
23-07-2015,0.9105,123.92,0.6446,1.3594,1.3035,0.9598,6.2095,8.5667,1.5133,16.2163,63.921
22-07-2015,0.9146,123.97,0.6404,1.3559,1.3034,0.9595,6.2094,8.5977,1.5219,16.095,63.571
21-07-2015,0.9143,123.89,0.6428,1.3478,1.2948,0.9587,6.2096,8.5465,1.5093,16.0048,63.583
20-07-2015,0.9236,124.27,0.6424,1.3565,1.2995,0.9646,6.2097,8.6194,1.523,16.008,63.6
19-07-2015,0.923533333,124.2066667,0.6418,1.3565,1.2987,0.9636,6.209633333,8.631066667,1.527133333,15.9816,63.564
18-07-2015,0.923466667,124.1433333,0.6412,1.3565,1.2979,0.9626,6.209566667,8.642733333,1.531266667,15.9552,63.528
17-07-2015,0.9234,124.08,0.6406,1.3565,1.2971,0.9616,6.2095,8.6544,1.5354,15.9288,63.492
16-07-2015,0.9195,124.16,0.6406,1.3505,1.2954,0.9578,6.2095,8.5505,1.5353,15.8324,63.463
15-07-2015,0.9133,123.78,0.6395,1.3552,1.2914,0.952,6.2092,8.5084,1.5175,15.782,63.507
14-07-2015,0.9081,123.38,0.6396,1.342,1.2724,0.9449,6.2089,8.4956,1.489,15.6655,63.281
13-07-2015,0.9088,123.44,0.6456,1.35,1.2742,0.9504,6.2084,8.4872,1.494,15.7023,63.45
12-07-2015,0.904433333,123.21,0.6451,1.3477,1.2714,0.946666667,6.208666667,8.4691,1.4916,15.7062,63.41933333
11-07-2015,0.900066667,122.98,0.6446,1.3454,1.2686,0.942933333,6.208933333,8.451,1.4892,15.7101,63.38866667
10-07-2015,0.8957,122.75,0.6441,1.3431,1.2658,0.9392,6.2092,8.4329,1.4868,15.714,63.358
09-07-2015,0.9059,121.34,0.6502,1.3428,1.2706,0.9479,6.2088,8.4868,1.4828,15.816,63.318
08-07-2015,0.9026,120.7,0.6509,1.346,1.2747,0.9455,6.2089,8.4639,1.486,15.8482,63.459
07-07-2015,0.9081,122.55,0.6468,1.3418,1.2704,0.9466,6.21,8.5106,1.5038,15.7878,63.476
06-07-2015,0.9044,122.58,0.6407,1.3332,1.2651,0.9427,6.2091,8.4601,1.4952,15.7122,63.264
05-07-2015,0.902866667,122.6566667,0.6412,1.332666667,1.262533333,0.942,6.207966667,8.4577,1.494533333,15.7185,63.313
04-07-2015,0.901333333,122.7333333,0.6417,1.332133333,1.259966667,0.9413,6.206833333,8.4553,1.493866667,15.7248,63.362
03-07-2015,0.8998,122.81,0.6422,1.3316,1.2574,0.9406,6.2057,8.4529,1.4932,15.7311,63.411
02-07-2015,0.9022,123.06,0.6406,1.3103,1.2538,0.9435,6.2047,8.4587,1.4876,15.6618,63.299
01-07-2015,0.9047,123.17,0.6403,1.3082,1.2589,0.9483,6.2014,8.3824,1.4848,15.7815,63.55
30-06-2015,0.8979,122.5,0.6365,1.2973,1.2493,0.9355,6.201,8.284,1.4785,15.7389,63.604
29-06-2015,0.89,122.54,0.6353,1.3022,1.2402,0.9249,6.2088,8.2282,1.4596,15.6884,63.707
28-06-2015,0.891866667,122.98,0.635166667,1.303533333,1.2374,0.9276,6.208866667,8.252466667,1.459966667,15.64403333,63.622
27-06-2015,0.893733333,123.42,0.635033333,1.304866667,1.2346,0.9303,6.208933333,8.276733333,1.460333333,15.59966667,63.537
26-06-2015,0.8956,123.86,0.6349,1.3062,1.2318,0.933,6.209,8.301,1.4607,15.5553,63.452
25-06-2015,0.8925,123.62,0.6351,1.2925,1.2329,0.9368,6.2094,8.2451,1.4471,15.4821,63.518
24-06-2015,0.8924,123.85,0.6367,1.2981,1.2382,0.9337,6.2071,8.2405,1.4514,15.4999,63.526
23-06-2015,0.8952,123.95,0.6357,1.2927,1.2328,0.9343,6.2068,8.2605,1.459,15.4003,63.607
22-06-2015,0.8818,123.38,0.6319,1.2939,1.2308,0.9216,6.2095,8.1492,1.4567,15.3415,63.523
21-06-2015,0.881466667,123.1433333,0.631133333,1.291566667,1.2294,0.920266667,6.2095,8.1368,1.453533333,15.34323333,63.51533333
20-06-2015,0.881133333,122.9066667,0.630366667,1.289233333,1.228,0.918933333,6.2095,8.1244,1.450366667,15.34496667,63.50766667
19-06-2015,0.8808,122.67,0.6296,1.2869,1.2266,0.9176,6.2095,8.112,1.4472,15.3467,63.5
18-06-2015,0.8802,122.97,0.6297,1.2823,1.2222,0.9213,6.2078,8.1323,1.4436,15.3423,63.577
17-06-2015,0.8821,123.44,0.6317,1.2906,1.2226,0.9228,6.2096,8.1096,1.4312,15.258,64.011
16-06-2015,0.8891,123.36,0.639,1.29,1.2294,0.9323,6.2085,8.1725,1.431,15.3904,64.166
15-06-2015,0.8862,123.42,0.641,1.2877,1.2325,0.9295,6.209,8.1597,1.4286,15.4343,64.085
14-06-2015,0.886566667,123.41,0.6416,1.289633333,1.2324,0.929366667,6.208766667,8.167766667,1.429733333,15.42356667,64.09
13-06-2015,0.886933333,123.4,0.6422,1.291566667,1.2323,0.929233333,6.208533333,8.175833333,1.430866667,15.41283333,64.095
12-06-2015,0.8873,123.39,0.6428,1.2935,1.2322,0.9291,6.2083,8.1839,1.432,15.4021,64.1
11-06-2015,0.8882,123.42,0.6444,1.2895,1.2292,0.9334,6.2066,8.2076,1.4261,15.3491,63.959
10-06-2015,0.8829,122.67,0.6439,1.2887,1.2254,0.9315,6.2058,8.2619,1.3867,15.4308,63.766
09-06-2015,0.8862,124.34,0.65,1.3003,1.2338,0.9312,6.2057,8.2897,1.4017,15.5777,64.01
08-06-2015,0.8857,124.48,0.6514,1.2984,1.241,0.9273,6.2056,8.2973,1.3996,15.6295,63.947
